review,label
stop get oil chang saw 3 big banner across front build say $2499 thought good price guy tell get car show wait area tell get start minut 3 oil chang bay one car mean wait time 5 minut later pull car bay guy come wait area ask come oil chang area need inform due first time give inform need ask choos oil type want tell car take synthet oil price $8999 told ive car 3 year even dealership bought put synthet oil pleas put regular oil give total $4299 ask im charg $4299 3 banner say $2499 tell car take special type oil filter told even dealership told told oil chang left first tri make buy expens oil didnt work tri charg expens oil filter without even tell first thing peopl dont seem understand your honest custom custom give good review keep come back busi lie cheat custom give bad review never go back busi instead make $2499+tax gain futur busi got $000 futur busi anoth bad review,negative
use jiffi lube move henderson nv went locat took one hour busi find anoth locat one profession return,negative
custom locat 8 year georg baca employe noth help courteou everytim arriv someon alway greet ask help accomod alway let know long car take give statu car thank wonder servic jiffi lube,positive
worst servic ever night went get oil check get check head light would turn would even go high beam anymor constantli unplug batteri wouldnt die night plug back follow day went back today ask fix blew car never anyth wrong touch highli suggest go place add problem car say didnt anyth caus,negative
start complaint bottom line took car oil chang went back next day leak went back next day leak manag apolog gave 1/2 next oil chang said want make right couldnt nicer later day notic still leak went back get everyth done write clearli need take car dealership jacket said manag claim assist manag refus sign anyth refus includ work done day wasnt save car go jiffi lube contact corpor franchis owner countless other,negative
got oil chang notic puddl oil car work left lot also notic gaug still fluid level took back week later new puddl continu guy check clearli tri bs call left lot go somewher els manag walk car yell good day see next time cuss vibe avoid next place took car show drain plug wasnt even tighten recommend watch compress issu legit concern car regular mainten given ran fine prior guy get hold think clear happen avoid updat 3/10/13 compress problem car primo shape idiot cant tighten basic screw,negative
guy r bunch con artist take forev shit usual go one sahara move guy ran smog took 20min give answer im gettin oil chang old one rather drive sit around cheat slow ass worker,negative
dr visit stop get smog check jiffi lube impress even one windmil place look newer cleaner 8 comfi leather like chair sit clean sparkl coffe machin waterimpress staff quick get car qualiti work place jiffoh funnyjiffi lubedohhh that right place walk talk fo shizzl return jiffi lube car servic note also dq walk distanc wouldnt even need cross busi street kudo locat,positive
year dad alway take car car oil chang high school great price fair $45-50 usual im current take fiancé car oil chang repres tell $100 oil chang dont know fiancé car sinc old get oil chang zimbrick $25 drive 2016 model obvious went oil chang need work happi,negative
alway stellar servic sure come compet trustworthi jeep dealership odana use everyth,positive
dont come hurri thought jiffi meant fast 3 guy chang oil sat 45 minut custom said oil filter hard reach place usual go get done 15 minut,negative
servic great caus one drove right told ask key proceed tell wrong pull well mayb someon would direct wouldnt done happi $50 buck rob basic oil chang,negative
went quick servic oil chang first come first serv basi wait 20-25 min even one person front staff knowledg extra friendli start pull finish car give run man help chri check car concern light everyon went way help go back,positive
realli want give good review went march oil chang tri sell new air filter pass car recent undergon overhaul thought end stori month later car start leak oil took locat last look said fix top got patron talk discuss get new oil plug didnt want one wasnt true thank blame three month pass think theyv fix lo behold car start leak oil take back told new staff locat good wait two hour learn last group replac oil plug use wrong type right type weve chang oil free charg due 48 hour pass start leak oil realli want give good review last visit apologet work free charg work didnt work,negative
